,index_x,company_name,dataset_id_x,as_of_date,followers_count,employees_on_platform,link,industry,date_added,date_updated_x,level_0,index_y,dataset_id_y,time,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_updated_y
1526,4775,voxeljet ag,900470,2018-07-17,2592,86,https://www.linkedin.com/company/1403879,Mechanical or Industrial Engineering,2018-07-17 20:23:26.086501+00,2018-07-17 20:23:26.086527+00,4646,4646,53637,2018-07-17 04:00:00+00,46,f,46,2044,143,140294636031221,2018-07-17 05:34:31.033854+00
1527,4776,voxx international corporation,2047453,2018-02-17,3740,377,https://www.linkedin.com/company/54401,Consumer Electronics,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,2672,2672,1027914,2018-07-16 04:00:00+00,214,f,214,2367,245,35733460337,2018-07-17 05:26:32.031632+00
1528,4777,voya financial,869254,2018-07-17,44068,4440,https://www.linkedin.com/company/3077431,Financial Services,2018-07-17 20:24:20.549659+00,2018-07-17 20:24:20.549702+00,4648,4648,869379,2018-07-17 04:00:00+00,0,f,0,235781,459436,215714485107840,2018-07-18 05:49:19.793052+00
1529,4779,vse corporation,1341722,2018-07-17,4120,1226,https://www.linkedin.com/company/9732,Defense & Space,2018-07-17 17:47:22.327171+00,2018-07-17 17:47:22.327213+00,4632,4632,64015,2018-07-17 04:00:00+00,0,f,0,2655,564,395614057155818,2018-07-18 05:49:16.520544+00
1530,4793,wabtec control systems,868920,2018-07-17,909,107,https://www.linkedin.com/company/2175484,Transportation/Trucking/Railroad,2018-07-17 20:25:50.768876+00,2018-07-17 20:25:50.768919+00,4655,4655,64018,2017-05-10 04:00:00+00,0,f,0,4910,3578,345818425535637,2017-05-10 15:56:11.424126+00
1531,4794,wabtec corporation,868917,2018-07-17,4710,957,https://www.linkedin.com/company/8239496,Transportation/Trucking/Railroad,2018-07-17 20:25:50.676721+00,2018-07-17 20:25:50.676771+00,707,707,53274,2018-07-17 04:00:00+00,40,f,40,1416,258,151518965028520,2018-07-18 05:44:53.483121+00
1532,4798,waddell & reed,895022,2018-07-17,24841,3040,https://www.linkedin.com/company/6456,Financial Services,2018-07-17 20:27:09.645726+00,2018-07-17 20:27:09.645752+00,4656,4656,895241,2018-07-17 04:00:00+00,895,f,0,6089,1119,843266039064717,2018-07-18 05:49:24.179533+00
1533,4800,wageworks,1340762,2018-07-17,6097,1006,https://www.linkedin.com/company/13587,Human Resources,2018-07-17 20:26:01.979369+00,2018-07-17 20:26:01.979395+00,4658,4658,53648,2018-03-06 05:00:00+00,98,f,0,2673,293,172509042856430,2018-03-06 07:02:38.176438+00
1534,4801,walgreens,868121,2018-07-17,252898,88935,https://www.linkedin.com/company/3589,Retail,2018-07-17 17:48:27.313653+00,2018-07-17 17:48:27.313678+00,4660,4660,53164,2018-07-16 04:00:00+00,0,f,1896553,4527975,123695,117497138610,2018-07-17 05:28:20.887168+00
1535,4802,walker & dunlop,900486,2018-07-17,5126,683,https://www.linkedin.com/company/53688,Financial Services,2018-07-17 20:26:58.77537+00,2018-07-17 20:26:58.775412+00,4661,4661,900581,2018-07-16 04:00:00+00,1,f,1,660,481,105474402817708,2018-07-17 05:34:38.131152+00
1536,4803,walmart,58408,2018-07-17,1195359,411073,https://www.linkedin.com/company/2646,Retail,2018-07-17 20:28:28.400467+00,2018-07-17 20:28:28.400516+00,4662,4662,52612,2018-07-16 04:00:00+00,14428,f,19919133,34985969,775540,159616034235,2018-07-17 05:34:41.848189+00
1537,4812,waters corporation,868921,2018-07-17,50154,5633,https://www.linkedin.com/company/166880,Research,2018-07-17 20:26:15.532474+00,2018-07-17 20:26:15.532499+00,4247,4247,864681,2018-07-16 04:00:00+00,0,f,0,56828,1216,141205258125,2018-07-17 05:33:56.816388+00
1538,4813,waterstone bank,957889,2018-07-17,785,979,https://www.linkedin.com/company/61272,Banking,2018-07-17 17:51:34.492097+00,2018-07-17 17:51:34.492123+00,4684,4684,53171,2018-07-17 04:00:00+00,0,f,0,3230,1147,150674768277048,2018-07-18 05:43:59.868218+00
1539,4819,wayfair,85658,2018-07-17,69598,7510,https://www.linkedin.com/company/19857,Internet,2018-07-17 20:25:39.172928+00,2018-07-17 20:25:39.172954+00,4689,4689,55428,2018-07-17 04:00:00+00,10,f,0,6321100,567528,215686331786877,2018-07-18 05:49:23.02527+00
1540,4821,wd,59293,2017-02-14,57206,8008,https://www.linkedin.com/company/4593,Computer Hardware,2017-02-14 04:58:53.383212+00,2017-02-14 04:58:53.383263+00,4700,4700,53166,2018-07-16 04:00:00+00,12820,f,0,3322334,148644,86850570385,2018-07-17 05:28:22.213073+00
1541,4824,we energies,868233,2018-07-17,10343,4024,https://www.linkedin.com/company/10765,Utilities,2018-07-17 20:27:10.426007+00,2018-07-17 20:27:10.426051+00,4709,4709,868451,2018-07-16 04:00:00+00,133,f,133,10331,6876,84453208020,2018-07-17 05:34:38.670265+00
1542,4825,weatherford,869256,2018-07-17,642045,31086,https://www.linkedin.com/company/166897,Oil &amp; Energy,2018-07-17 20:27:32.138398+00,2018-07-17 20:27:32.138423+00,4702,4702,869381,2018-07-17 04:00:00+00,501,f,459,183039,5442,200878239927769,2018-07-18 05:49:24.465741+00
1543,4827,web.com,93084,2018-07-17,22402,4249,https://www.linkedin.com/company/18679,Internet,2018-07-17 17:48:50.165139+00,2018-07-17 17:48:50.165168+00,4703,4703,53175,2018-07-16 04:00:00+00,1364,f,0,168763,9155,174005790423,2018-07-17 05:28:23.03629+00
1544,4828,webdam,1340758,2018-03-14,2529,95,https://www.linkedin.com/company/795955,Computer Software,2018-03-14 19:41:05.862868+00,2018-03-14 19:41:05.862914+00,4705,4705,1048244,2018-07-16 04:00:00+00,0,f,0,3862,68,283856513315,2018-07-17 05:33:49.633284+00
1545,4835,weibo corporation,1335342,2018-07-17,2988,686,https://www.linkedin.com/company/3761243,Internet,2018-07-17 17:48:16.902138+00,2018-07-17 17:48:16.902165+00,90,90,908742,2018-07-16 04:00:00+00,62,f,62,617,10,18600043819,2018-07-17 05:23:57.212368+00
1546,4836,weight watchers,58498,2018-07-17,27045,7299,https://www.linkedin.com/company/7428,"Health, Wellness and Fitness",2018-07-17 20:30:16.98202+00,2018-07-17 20:30:16.982051+00,4710,4710,56539,2018-07-16 04:00:00+00,0,f,400441,2736280,277038,117446295957,2018-07-17 05:34:43.524275+00
1547,4837,weingarten realty,869257,2018-07-17,3698,364,https://www.linkedin.com/company/27379,Real Estate,2018-07-17 20:29:33.504838+00,2018-07-17 20:29:33.50489+00,4711,4711,869382,2018-07-16 04:00:00+00,64,f,64,670,70,133196365448,2018-07-17 05:34:42.277057+00
1548,4839,weis markets,861421,2018-07-17,10108,3617,https://www.linkedin.com/company/36775,Retail,2018-07-17 20:28:27.56306+00,2018-07-17 20:28:27.563115+00,4712,4712,53653,2018-07-16 04:00:00+00,0,f,34709,144772,40614,298314490055,2018-07-17 05:34:41.314943+00
1549,4840,wellcare health plans,869255,2018-07-17,31761,6325,https://www.linkedin.com/company/7354,Insurance,2018-07-17 20:26:37.175974+00,2018-07-17 20:26:37.176001+00,4715,4715,869380,2018-07-17 04:00:00+00,1393,f,0,11050,854,329284740510398,2018-07-18 05:49:23.604686+00
1550,4843,werner enterprises,908929,2018-07-17,18403,4907,https://www.linkedin.com/company/12586,Transportation/Trucking/Railroad,2018-07-17 17:49:01.456058+00,2018-07-17 17:49:01.456085+00,4719,4719,909264,2018-07-16 04:00:00+00,9700,f,0,23835,31460,274420820979,2018-07-17 05:28:23.179822+00
1551,4844,wesbanco,893286,2018-07-17,2544,1141,https://www.linkedin.com/company/86529,Banking,2018-07-17 17:51:33.990663+00,2018-07-17 17:51:33.990689+00,4720,4720,894015,2018-07-17 04:00:00+00,5982,f,0,4322,3299,180373125364865,2018-07-18 05:43:59.688119+00
1552,4852,westell,957891,2018-07-17,1850,228,https://www.linkedin.com/company/12141,Telecommunications,2018-07-17 17:52:06.548382+00,2018-07-17 17:52:06.548408+00,4723,4723,64321,2018-07-16 04:00:00+00,0,f,54160,905088,21360,41743172343,2018-07-17 05:34:42.932273+00
1553,4854,western digital,59293,2018-07-17,173189,22635,https://www.linkedin.com/company/4593,Information Technology and Services,2018-07-17 17:48:39.305829+00,2018-07-17 17:48:39.305898+00,4725,4725,53166,2016-02-23 05:00:00+00,12807,f,0,2793591,147101,86850570385,2017-02-14 03:51:58.746987+00
1554,4856,western snow plows,1344317,2018-07-17,585,18,https://www.linkedin.com/company/1135553,Machinery,2018-07-17 19:46:49.522872+00,2018-07-17 19:46:49.522895+00,4728,4728,1344383,2018-07-17 04:00:00+00,0,f,0,62928,2584,143662718977874,2018-07-17 05:33:09.865521+00
1555,4857,western union,868923,2018-07-17,101691,12128,https://www.linkedin.com/company/2019,Financial Services,2018-07-17 20:30:17.385169+00,2018-07-17 20:30:17.385196+00,4729,4729,64328,2018-07-16 04:00:00+00,0,f,526,8005807,693240,124186682456,2018-07-17 05:34:43.637367+00
1556,4860,westlake chemical,58936,2018-07-17,17999,3608,https://www.linkedin.com/company/47905,Chemicals,2018-07-17 20:28:05.437792+00,2018-07-17 20:28:05.437818+00,4731,4731,897179,2018-07-17 04:00:00+00,242,f,0,1221,621,183306438369650,2018-07-18 05:49:26.794127+00
1557,4878,willamette valley vineyards,1539004,2018-07-17,571,99,https://www.linkedin.com/company/1515809,Wine and Spirits,2018-07-17 17:52:28.191249+00,2018-07-17 17:52:28.191275+00,4760,4760,53173,2018-07-16 04:00:00+00,28466,f,28466,20977,2335,49222464381,2018-07-17 05:28:27.888905+00
1558,4880,william lyon homes,1344319,2018-07-17,4955,496,https://www.linkedin.com/company/41502,Construction,2018-07-17 20:27:55.021425+00,2018-07-17 20:27:55.021452+00,4762,4762,64318,2018-07-16 04:00:00+00,76,f,38,6980,423,183362365581,2018-07-17 05:34:41.109828+00
1559,4882,williams,58709,2018-07-17,68600,5555,https://www.linkedin.com/company/50711,Oil &amp; Energy,2018-07-17 20:28:16.681105+00,2018-07-17 20:28:16.681131+00,4763,4763,900759,2018-07-16 04:00:00+00,0,f,0,21790,1271,72456721472,2018-07-17 05:27:54.755493+00
1560,4883,"williams-sonoma, inc.",58752,2018-07-17,83770,12068,https://www.linkedin.com/company/4123,Retail,2018-07-17 20:29:33.90893+00,2018-07-17 20:29:33.908981+00,4764,4764,64324,2018-07-16 04:00:00+00,0,f,68492,917017,41502,36343869811,2018-07-17 05:34:42.987287+00
1561,4886,willis towers watson,58944,2018-07-17,212872,38161,https://www.linkedin.com/company/3994,Financial Services,2018-07-17 17:50:50.240968+00,2018-07-17 17:50:50.241019+00,4766,4766,868632,2018-07-16 04:00:00+00,1470,f,0,16387,864,213983474385,2018-07-17 05:28:24.853129+00
1562,4888,wily technology,2087783,2018-02-17,633,60,https://www.linkedin.com/company/166945,Computer Software,2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,388,388,865352,2017-03-31 04:00:00+00,0,f,0,182457,4259,7635872524,2017-03-31 12:27:56.356717+00
1563,4889,windstream,902988,2017-07-10,48173,9814,https://www.linkedin.com/company/12709,Telecommunications,2017-07-10 09:04:08.290874+00,2017-07-10 09:04:08.29092+00,4773,4773,902891,2017-06-28 04:00:00+00,0,f,0,484,24,737739546258465,2017-06-28 10:47:04.298232+00
1564,4890,windstream communications,902988,2018-02-14,52531,13229,https://www.linkedin.com/company/12709,Telecommunications,2018-02-14 15:15:19.745528+00,2018-02-14 22:19:08.806525+00,4782,4782,2310240,2018-07-17 04:00:00+00,403,f,403,2057,383,113682395359703,2018-07-17 05:32:50.383077+00
1565,4891,windstream enterprise,902988,2018-07-17,54178,13185,https://www.linkedin.com/company/12709,Telecommunications,2018-07-17 17:49:56.597432+00,2018-07-17 17:49:56.597482+00,4772,4772,902893,2018-07-16 04:00:00+00,0,f,0,4614,87,353531044806,2018-07-17 05:28:24.200993+00
1566,4895,winnebago,2080164,2018-02-17,3714,636,https://www.linkedin.com/company/78887,"Leisure, Travel & Tourism",2018-02-17 19:25:12+00,2018-02-17 19:25:12+00,4775,4775,64306,2017-04-19 04:00:00+00,326,f,0,21257,2344,155802020790,2017-04-19 14:44:52.598734+00
1567,4898,wipro consulting,2247329,2017-11-07,68316,1861,https://www.linkedin.com/company/1314,Management Consulting,2017-11-07 22:16:21+00,2017-11-07 22:16:21+00,2100,2100,52853,2018-07-16 04:00:00+00,293,f,0,3860,1061,73040943272,2018-07-17 05:26:03.923536+00
1568,4899,wipro limited,58699,2018-07-17,1166950,178626,https://www.linkedin.com/company/1318,Information Technology and Services,2018-07-17 20:27:54.523983+00,2018-07-17 20:27:54.52401+00,4780,4780,53651,2018-07-16 04:00:00+00,23478,f,0,1476519,164563,42189185115,2018-07-17 05:34:40.99764+00
1569,4901,wisconsin bank &amp; trust,893762,2017-02-01,504,120,https://www.linkedin.com/company/125390,Banking,2017-02-01 19:28:05.991651+00,2017-02-01 19:28:05.99171+00,4783,4783,894008,2018-07-17 04:00:00+00,86,f,0,1239,377,183358751760489,2018-07-18 05:41:33.438453+00
